province,district,election_type,drive_id,extracted_valid,weak_summary,ref_valid,delta_valid_vs_killernay,exact_killernay
พังงา,2,constituency,1FLLtTod8zVen0q-6aUWhtASKstElFIZl,75502.0,False,75502.0,0.0,True
พังงา,2,party_list,1v62wQnNHTh-CsMo3A5D52d7f6Teh0qrW,76833.0,False,76833.0,0.0,True
พัทลุง,1,constituency,152cxaHEMIHm7VekAgd48mawpTIIsnCT-,108788.0,False,108788.0,0.0,True
พัทลุง,1,party_list,1N1tNKFSz2FXmBY5lM3rkr0-LwXiqQIZO,108460.0,False,108460.0,0.0,True
พัทลุง,2,constituency,1tE0XtgMD3QkOd5BL-K_vaGAq_qNSAsB7,117079.0,False,117079.0,0.0,True
พัทลุง,2,party_list,1AaY9MmqD8gEclZH1fhr_AmpyCYIqc9uC,116799.0,False,116799.0,0.0,True
พัทลุง,3,constituency,11KaeoKS59Mlfiw_H5a2HFGYBEGbf5cyj,108849.0,False,108849.0,0.0,True
พัทลุง,3,party_list,1GiklxDqIMRTEdCAF_Fs2zZdQOHFL8T6J,110887.0,False,110887.0,0.0,True
พิจิตร,1,constituency,1sgrzX12MFB_z6sgkArqqgBn2NCaGgOBY,91069.0,False,91069.0,0.0,True
พิจิตร,1,party_list,1EqYsbTpKbYhgxlWOBnmlEUoewpeZi9VK,91071.0,False,91071.0,0.0,True
พิจิตร,2,constituency,1QQSpruteYr1I9xTEoJxe7Wkc6iHbeoaP,83178.0,False,83178.0,0.0,True
พิจิตร,2,party_list,1PvxndkMH6qI_Ntoy_nBbIfdk7GUQPHY_,82191.0,False,82191.0,0.0,True
พิจิตร,3,constituency,16fWm4E8il1U_5iZrqxdlEH394zyk66Af,94660.0,False,94660.0,0.0,True
พิจิตร,3,party_list,1X2XFsK7JutA_Wnr1jiqmbyizjTKiq-M9,91584.0,False,91584.0,0.0,True
พิษณุโลก,1,constituency,1YV5qWGmUmSTyxVjPButFyAVEVML69LqP,89782.0,False,89782.0,0.0,True
พิษณุโลก,1,party_list,1NQGDd-X4FTCEtScgN-bVgkz7vlqN931C,90992.0,False,90992.0,0.0,True
พิษณุโลก,2,constituency,1t5nHdrhrqFuA8YVPl2VKPCly0lujhDC3,88246.0,False,88246.0,0.0,True
พิษณุโลก,2,party_list,1dq5kMpx5M7OJ8yM12rdqdvX7gz7Q6B8h,90654.0,False,90654.0,0.0,True
พิษณุโลก,3,constituency,1WKcXn4SRZTLWxvlNXDfzOV_6uSe4xHzo,87798.0,False,87798.0,0.0,True
พิษณุโลก,3,party_list,1lFcqb8WjMdR33lNWgFI2fxcYE2LoEBjl,85820.0,False,85820.0,0.0,True
พิษณุโลก,4,constituency,1FDUKH2xDWOJ4_dSWBM25fuHBhhEsZ4S1,88736.0,False,88736.0,0.0,True
พิษณุโลก,4,party_list,1aekbX_zkKWSWXLNHIYHsABSumSmdk-3Q,86559.0,False,86559.0,0.0,True
พิษณุโลก,5,constituency,1xFyUwnwUO_RILEHVsOO4PRMXJQGyFe1X,87172.0,False,87172.0,0.0,True
พิษณุโลก,5,party_list,1o00KpuAxsp7CLNKfdoLQme6NY8qzLxIP,85739.0,False,85739.0,0.0,True
ภูเก็ต,1,constituency,1UL0_qHKvRSmWf0Deo1IwKIIOlDzDzjmd,66360.0,False,66360.0,0.0,True
ภูเก็ต,1,party_list,1nFOsMX_j7gm-5zMbEg-E6NYL-sIt8lt-,68696.0,False,68696.0,0.0,True
ภูเก็ต,2,constituency,10ONZcTBESOqqPprX-_FoAfK-FUbemxpl,63459.0,False,63459.0,0.0,True
ภูเก็ต,2,party_list,1hR_1GQtkaJZW-hxVM5JuIYZBaB8EquuJ,67306.0,False,67306.0,0.0,True
ภูเก็ต,3,constituency,1Wgi8BKGw8Hm1AT5KnLWd_4LN7papwaB4,75128.0,False,75128.0,0.0,True
ภูเก็ต,3,party_list,1TA85kvNa7hM98j-7mDTEj9NcoCQTFaxF,76649.0,False,76649.0,0.0,True
มหาสารคาม,1,constituency,1IO2mowaFL3d6-WQaaQwpNDIx1pQujQQQ,84916.0,False,84916.0,0.0,True
มหาสารคาม,1,party_list,1iIVxHpNhMJITJYTfyIyOLvF_WU2o33AF,84685.0,False,84685.0,0.0,True
มหาสารคาม,2,constituency,1IzBtSsI-hIBOkAIVWZm3Vf-7PMWed3EY,78715.0,False,78715.0,0.0,True
มหาสารคาม,2,party_list,1AiiMtfBB4NfGeLTaTMOpIGBwBbD4KGKf,77478.0,False,77478.0,0.0,True
มหาสารคาม,3,constituency,1j6dNC2Axb2waUo45Q22vGqueIE5eRikg,84786.0,False,84786.0,0.0,True
มหาสารคาม,3,party_list,1m6p0W60L7ylSlN-MnOrzWw19qf8Pl_Dx,83196.0,False,83196.0,0.0,True
มหาสารคาม,4,constituency,1ybMxyu9c8tJ4LDaM_BjHAyLMX_KVO3HW,80681.0,False,80681.0,0.0,True
มหาสารคาม,4,party_list,1-m1GYDC8rHZ-h4Cp7eYpsHb4frFogqs4,79695.0,False,79695.0,0.0,True
มหาสารคาม,5,constituency,1Y_-frDY8b8TKufTtArRfD836do1YinQw,77618.0,False,77618.0,0.0,True
มหาสารคาม,5,party_list,1Y-lQxxjXxOKl_J2v_G15p7GqRVUl3K8w,78705.0,False,78705.0,0.0,True
มหาสารคาม,6,constituency,1DZEzbzWTvLsDMIzE21a7WqmLM1jsZ7lI,87058.0,False,87058.0,0.0,True
มหาสารคาม,6,party_list,1kxoESaaABDMAr6Y7TdVhSbfCUA2zUWlr,85945.0,False,85988.0,-43.0,False
มุกดาหาร,1,constituency,17oXsEBd3sEknl5jjb2nUWcBHOfK5ExeO,98985.0,False,98985.0,0.0,True
มุกดาหาร,1,party_list,1qwk8AOFgVy-IFk7qhnCM_alcoyyEypOr,97368.0,False,97368.0,0.0,True
มุกดาหาร,2,constituency,10S7jQLVcsKpZePi0j1nbJwlxceOeJFs7,94225.0,False,94225.0,0.0,True
มุกดาหาร,2,party_list,1-Kb6C7orOGn7_e0Hb0-H7CslLQTUkH9T,93394.0,False,93394.0,0.0,True
ยะลา,1,constituency,1oyunMIrx_Ou1sQOsVjlJ4T1I94qlrKVf,90522.0,False,90522.0,0.0,True
ยะลา,1,party_list,1WRAvl9xZNbPjI9eJo_4uwrLMbnwWjUXs,91456.0,False,91456.0,0.0,True
ยะลา,2,constituency,1SDuAZiMZIuPM9ZgUQg4IzIo69wu6PBzR,87642.0,False,87642.0,0.0,True
ยะลา,2,party_list,1j4ViMZ15Bzpu3SiRmGsNYQR1kKTd3TCP,88810.0,False,88810.0,0.0,True
ยะลา,3,constituency,1tZfDrd_zH2ozDUEzgq355DdO8W5YVJ0t,86878.0,False,86878.0,0.0,True
ยะลา,3,party_list,15gECNTJEecDYLAmtSXSGqojekHOmqToF,87935.0,False,87935.0,0.0,True
ยโสธร,1,constituency,1z4BVMx4lSMoYUXsqPSyx4iecY8Fxwhb5,100743.0,False,100743.0,0.0,True
ยโสธร,1,party_list,1m13J55H17Tjaxsn1e-Q90HCQFVTR624n,99617.0,False,99617.0,0.0,True
ยโสธร,2,constituency,1XqAXsUDh6siM31Q8_dVssYRfQo4NKHWS,90902.0,False,90902.0,0.0,True
ยโสธร,2,party_list,1_3dCeVrcsmSIH9JdzPl6MVV-H5k3cMJo,89211.0,False,89211.0,0.0,True
ยโสธร,3,constituency,1c9-eRCLNqh4MmJ0WWgbplg27dRmiZyVm,93914.0,False,93914.0,0.0,True
ยโสธร,3,party_list,1LCq9Vdikie_VSXhDwZN3OvMEfcINwCwc,93788.0,False,93788.0,0.0,True
ระนอง,1,constituency,1Js0d-h4AOQ30m8MtUn2o6v_Ksp_kdVWf,83719.0,False,83719.0,0.0,True
ระนอง,1,party_list,1xXzor-H72rpw5DDzUR-iS-A_Tw8dQGa6,89474.0,False,89474.0,0.0,True
ระยอง,1,constituency,1egHzkfNT5KM524XgS80PCqOzfamz6_3g,85091.0,False,85091.0,0.0,True
ระยอง,1,party_list,1RxBl92eWFsLYeYnuNys7UwGRub9ODkE3,86337.0,False,86337.0,0.0,True
ระยอง,2,constituency,1FoMMf18LQ0PfTNp5dVrKu2DpDNp8s1gT,68551.0,False,68551.0,0.0,True
ระยอง,2,party_list,1Wqjc8NN9EKQeiw45zdZFJY6rdeUUx1uZ,72857.0,False,72857.0,0.0,True
ระยอง,3,constituency,1eaSgfvLvOtTEe6EOEgTjlCmQ4uqoRRcF,76463.0,False,76463.0,0.0,True
ระยอง,3,party_list,1AUJAiokEQ6IgZzlxqndzwkIRfI8_I-nu,77652.0,False,77652.0,0.0,True
ระยอง,4,constituency,19iB389xxphVBcRnxmC7kodflHLt95a7Y,87526.0,False,87526.0,0.0,True
ระยอง,4,party_list,11bOQwczbe1x2Mx-Bb_3RsWOYrR7O1t8D,88462.0,False,88462.0,0.0,True
ระยอง,5,constituency,1eslhYSidMcihgOc9AiTQWwKo9KQEEqsv,81289.0,False,81289.0,0.0,True
ระยอง,5,party_list,1f8NF-Uxob31qvqjP_N8ww8Ky6LzH1CWH,83541.0,False,83541.0,0.0,True
ราชบุรี,1,constituency,1mV5J7Fx33Lo8JuQvFzflLbJdhPK-2-Bw,97874.0,False,97874.0,0.0,True
ราชบุรี,1,party_list,1xKXSufL7jVQ5q7AEDLi94ihf9uSVhN9r,96579.0,False,96579.0,0.0,True
ราชบุรี,2,constituency,1Fp_59CGhY-zCmjtucDKCqiR0N0QV-rkJ,89818.0,False,89818.0,0.0,True
ราชบุรี,2,party_list,1JmcbH78MSkmA4oM5BK1g2m9cbRWrTvn_,89744.0,False,89744.0,0.0,True
ราชบุรี,3,constituency,1rEQ2O0RMpODU6MhwsjYRd8D94uxNXSbI,96267.0,False,96267.0,0.0,True
ราชบุรี,3,party_list,1VPSZqWXLeZ-r7i0UgEJe1Anv3cYOM0II,98080.0,False,98080.0,0.0,True
ราชบุรี,4,constituency,1DtCvEB76l9hvEVVfNJms6UrhCTwE5bp6,107579.0,False,107579.0,0.0,True
ราชบุรี,4,party_list,13Qt2g2m3-VCpoPwhOkmVZVh1hF-Auxm-,102853.0,False,102853.0,0.0,True
ราชบุรี,5,constituency,1MwAPlXri0TsCpir7DNYc1Xlb7_0R21XS,108560.0,False,108560.0,0.0,True
ราชบุรี,5,party_list,1RgZmCVFhGdkplIE-4bCAzbWu1mYlmbX7,104714.0,False,104714.0,0.0,True
ร้อยเอ็ด,1,constituency,1IGLvel2r4G688gbYvZku1P_K3CRtQNvi,89385.0,False,89385.0,0.0,True
ร้อยเอ็ด,1,party_list,1ZsTm4RK6qV_4v4aUXpBaDPjVcoDDJ2sy,89040.0,False,89040.0,0.0,True
ร้อยเอ็ด,2,constituency,1ssrezAuqQmCrZhZkBVBWwxnMghEYiLh2,86974.0,False,86974.0,0.0,True
ร้อยเอ็ด,2,party_list,1wbAk1A0kZw9NtwaUWx0YFquRiUtqgcuB,86127.0,False,86127.0,0.0,True
ร้อยเอ็ด,3,constituency,1CaNwnljRO2p3_KjM2ADWv14BsbziIFdX,81733.0,False,81733.0,0.0,True
ร้อยเอ็ด,3,party_list,1ViCxj_eyXr2tCSTa058BBgqIgMzoi11K,80053.0,False,80053.0,0.0,True
ร้อยเอ็ด,4,constituency,1mcDCxqGFttnYzpFRNJvZxdma4MiRU-k-,80404.0,False,80404.0,0.0,True
ร้อยเอ็ด,4,party_list,1WMlPUNDl0MMw2FKUkj9S8QOIIciPpJYO,79297.0,False,79297.0,0.0,True
ร้อยเอ็ด,5,constituency,1bgwrlMmwdOwetxmeCkyHddXuDaqCGFdo,72043.0,False,72043.0,0.0,True
ร้อยเอ็ด,5,party_list,17DkcP96-3RzwHglzeW5jkwC8fIkt6CG1,74715.0,False,74715.0,0.0,True
ร้อยเอ็ด,6,constituency,1MY8F_fKTLk0F7HsQ-D7TTOEmpTNWl28v,76554.0,False,76554.0,0.0,True
ร้อยเอ็ด,6,party_list,1NkTJIcpUBR25oXdGr2MUON17K0NHGf8M,76819.0,False,76819.0,0.0,True
ร้อยเอ็ด,7,constituency,1HqTHQjze0AbijdTN-qFD-rQiPxzlx3Kd,81314.0,False,81314.0,0.0,True
ร้อยเอ็ด,7,party_list,1ihTMye2u8b1qhl35tPzP5kxDZNsuBCw4,80966.0,False,80966.0,0.0,True
ร้อยเอ็ด,8,constituency,1NNCqHpPF_wvXJoJPilR0_Uv_tgWUjrMN,85433.0,False,85433.0,0.0,True
ร้อยเอ็ด,8,party_list,1DcJZYk_cv9elrpMzvyZJwJbwyq-nwJ_C,84903.0,False,84903.0,0.0,True
ลพบุรี,1,constituency,13TprIwJLBZxlSAznHiSD-MyfMckZgaea,100109.0,False,100109.0,0.0,True
ลพบุรี,1,party_list,1IguguUn1GilXTMjjoLrWMOU3JtmDwLjI,98815.0,False,98815.0,0.0,True
ลพบุรี,2,constituency,1pmZCFtmXTURK0fVrqhalUIOQbt2AUz0I,110045.0,False,110045.0,0.0,True
ลพบุรี,2,party_list,1ruW-cM8Fp3I6HkHN6HRpb11GnVwbWhT4,107859.0,False,107859.0,0.0,True
ลพบุรี,3,constituency,11ni1euivZs12xauGxIKjDEqUE6zC3rzC,99225.0,False,99225.0,0.0,True
ลพบุรี,3,party_list,1-kFb4JSOnPQWM_wF4W9Ny68WI7vIyBRc,96662.0,False,96662.0,0.0,True
ลพบุรี,4,constituency,1ZUZ03q1yly5smzZw4vXbDQbBZ47W8VL3,108277.0,False,108277.0,0.0,True
ลพบุรี,4,party_list,18h3ED1RVL29N_snbZAlZlGxCnQp4zUCV,98815.0,False,,,False
ลำปาง,1,constituency,1W_1A7Vcy3fcUxw1jRFV7pw7VQKeCFgAX,98457.0,False,98457.0,0.0,True
ลำปาง,1,party_list,12EBpk-O-WWRB4-pjmlp6fAgbWutZfBdP,102321.0,False,102321.0,0.0,True
ลำปาง,2,constituency,1Fvf2rAGEc8E9R4hBlccJIzPBkUj0WzDY,98377.0,False,98377.0,0.0,True
ลำปาง,2,party_list,1CKksNUTQqH-fkZoA0l6oq3Qebx6kxEuB,100997.0,False,100997.0,0.0,True
ลำปาง,3,constituency,1RwvHJYKSPOMWMxuHoBRqWRjDtrAot2Cu,100661.0,False,100661.0,0.0,True
ลำปาง,3,party_list,1X9BuodSZm3oprifJQ2TyzOKfK38ho9KQ,101555.0,False,101555.0,0.0,True
ลำปาง,4,constituency,1bZ4VxL1TcM4q0d1RA4b83SWJIykgc6UL,104442.0,False,104442.0,0.0,True
ลำปาง,4,party_list,1wvsQGsHXiYmOEXCmkB7eNqACyTB5Ki95,105524.0,False,105524.0,0.0,True
ลำพูน,1,constituency,1m5Z2UlGCJN0Xcu4oMNiHwcpHDlRpqQkJ,125326.0,False,125326.0,0.0,True
ลำพูน,1,party_list,1AkJzuHWSmK3-bPq5deKnklN89snUSdw-,127949.0,False,127949.0,0.0,True
ลำพูน,2,constituency,19CqwmO-Pj2HbpLQ4PeAp_SOPQlz4U1SI,116879.0,False,116879.0,0.0,True
ลำพูน,2,party_list,1wcQfVVWz_cEOL5rScZkf7AK9dMfNvROA,118060.0,False,118060.0,0.0,True
ศรีสะเกษ,1,constituency,14TXAj8mlYfj2zdCWQEuVs1kGLmw06_O5,94666.0,False,94666.0,0.0,True
ศรีสะเกษ,1,party_list,1S9e09zh-G6MWcgjyIX5TZf6hRA_lfKQ-,92842.0,False,92842.0,0.0,True
ศรีสะเกษ,2,constituency,1kg77waLv7sBVH8e7yiLTtMbN6m7Fdd8K,80721.0,False,80721.0,0.0,True
ศรีสะเกษ,2,party_list,1-JjjxtDaYbpE0_7sCR_qUYf8bCrSEaEY,79352.0,False,79352.0,0.0,True
ศรีสะเกษ,3,constituency,1U8LtWfzf8ge0dSY6nBnjTbUSTlrPPUvI,76586.0,False,76586.0,0.0,True
ศรีสะเกษ,3,party_list,1ch2-FGgNwVKVGGD3sCZ-8xWCalMRy63B,75333.0,False,75333.0,0.0,True
ศรีสะเกษ,4,constituency,1cNN2L6UhU44Cfa6RUSXxWrpCTGzwUQUc,77864.0,False,77864.0,0.0,True
ศรีสะเกษ,4,party_list,15wTYfUfPWXTs7Zm2UEfEJ0oUsI2orSvc,76539.0,False,76539.0,0.0,True
ศรีสะเกษ,5,constituency,1HHCl6bPD2AVET2fkkjEcIQhybZolGRh4,79671.0,False,79671.0,0.0,True
ศรีสะเกษ,5,party_list,1yr34trAXWdcFbQqQ4cAxDRLzDvu_t4dL,78316.0,False,78316.0,0.0,True
ศรีสะเกษ,6,constituency,1-v0F3shlySw7OkzOUzdlrCOR2M_XxrYv,79063.0,False,79063.0,0.0,True
ศรีสะเกษ,6,party_list,12una7KHxm634FjgTJn5CX2G2rnJKFLQ8,77850.0,False,77850.0,0.0,True
ศรีสะเกษ,7,constituency,1p1w9kQQcHjF4AQWBdZzw2T628QY441YB,78631.0,False,78631.0,0.0,True
ศรีสะเกษ,7,party_list,1PkRzlAfP6aPnAHn7mSqFLoZPwtF7RSTi,78925.0,False,78925.0,0.0,True
ศรีสะเกษ,8,constituency,11I7ad9ph4lA9TiRSEPT4VJBmMg5fAH7R,84175.0,False,84175.0,0.0,True
ศรีสะเกษ,8,party_list,1J3HAj8DMrS1sWl1u3QYVZG26Xt3l5RJP,83511.0,False,83511.0,0.0,True
ศรีสะเกษ,9,constituency,1W0GZEKBUXl3n1JhGtBqi_1V3xg2o_n-p,88566.0,False,88566.0,0.0,True
ศรีสะเกษ,9,party_list,17CgwBdZF7riWFrYXvVwgVVvnUAmZDN-Z,87485.0,False,87485.0,0.0,True
สกลนคร,1,constituency,1mafFv4NdqwuM4gsqnHBcrYXgi438Fiak,90090.0,False,90090.0,0.0,True
สกลนคร,1,party_list,1kIm0liXTa7mJ1XM8TzzFkPE7mYqvtBqX,89020.0,False,89020.0,0.0,True
สกลนคร,2,constituency,127TllTdQoVVUB-tM5pwYwAyb1evUW4DP,83880.0,False,,,False
สกลนคร,2,party_list,1aoAJGJPeRPpc3Hzy6DDUxUlCsBygoGSC,83303.0,False,83303.0,0.0,True
สกลนคร,3,constituency,1BxBQNF4ysfQ92XmfNTl-U9-Z9_zee3kW,78470.0,False,78470.0,0.0,True
สกลนคร,3,party_list,1r_sfOWTZ-fIG8C4QUDtAqxkROPv1tKDC,79788.0,False,79788.0,0.0,True
สกลนคร,4,constituency,194S0wd8R8XJCWl7F5CwQm2-OFsZxlX1G,75903.0,False,75903.0,0.0,True
สกลนคร,4,party_list,1KKoB8PCeeB0KNv5cuRMr8WQ1LPCURFUf,76144.0,False,76144.0,0.0,True
สกลนคร,5,constituency,1j4XSRyRGatg6L-Pkd2R1DWZXZBN8llBg,79654.0,False,79654.0,0.0,True
สกลนคร,5,party_list,1cN_YdgzPVw54gvhUZBr_tggA1QUPecQj,78298.0,False,78298.0,0.0,True
สกลนคร,6,constituency,1CF91orV59cKZj4DrV2wGrn-W_625owUS,75062.0,False,75062.0,0.0,True
สกลนคร,6,party_list,1AVVLQqdJbX3BF_nVa9VohM0jjRtuKHDU,75630.0,False,75630.0,0.0,True
สกลนคร,7,constituency,14fWn_R2iCBzQSy8EvKwZaGlCnvGN69KN,71830.0,False,71830.0,0.0,True
สกลนคร,7,party_list,16FI3vc3qiiaIxNaXN3WLn8c3a6alE-rQ,72383.0,False,72383.0,0.0,True
สงขลา,1,constituency,1WCa3eEGmZefyMgsphRiYKca3PeeXfjGa,86955.0,False,86955.0,0.0,True
สงขลา,1,party_list,1bJ-iKJ0H6IT_cJ1QvWOfVu6ycokoOOAg,90673.0,False,90673.0,0.0,True
สงขลา,2,constituency,1Nh8zcREMw2k0XXfgUaPdavBZt0wlGXuu,78663.0,False,78663.0,0.0,True
สงขลา,2,party_list,1r95PtNsL8GoURxEzyjRLM75O19CDovW9,78784.0,False,78784.0,0.0,True
สงขลา,3,constituency,1INa9wcG-FG02Nn0umZvqBTcQmC4F4NDv,93176.0,False,93176.0,0.0,True
สงขลา,3,party_list,1vApSJh8D9Nkd1R0dTHk0NSm1XkrqAMH6,99690.0,False,99690.0,0.0,True
สงขลา,4,constituency,1rlIHiwTFuEQpOxTrrpouRd6RTqetFxQZ,95854.0,False,95854.0,0.0,True
สงขลา,4,party_list,1E0O4j3G10-4XAREzQE2ll_XR9qgX6Nq1,95194.0,False,95827.0,-633.0,False
สงขลา,5,constituency,13kJfGXP6haSDtsfTooe5wmIC5oOo8PuN,93808.0,False,93808.0,0.0,True
สงขลา,5,party_list,1I5u_s9TaHpYiuklM-IGg4RsaLHpqG8FQ,98003.0,False,98003.0,0.0,True
สงขลา,6,constituency,1tUmMiPqijb00ChBZJS2ZJboGoaxRCGhV,88960.0,False,88960.0,0.0,True
สงขลา,6,party_list,1bhYPUjmTAW9FOXpuRGM-7pRafktXVd3W,88842.0,False,88842.0,0.0,True
สงขลา,7,constituency,1OpcoVUXV-HxStBxARnZg7q34LPC7TO-5,93120.0,False,93120.0,0.0,True
สงขลา,7,party_list,1VwDujKn5dmKLrF7WKOgrKmkX2cWGdLaz,93037.0,False,93037.0,0.0,True
สงขลา,8,constituency,18jLR5BMP1mFhu1_gmfkmrrJ1kbd53_1B,94569.0,False,94569.0,0.0,True
สงขลา,8,party_list,1XQuwNcAQPUNBPcvAlUpH2HdCy4PBTdVl,94208.0,False,94208.0,0.0,True
สงขลา,9,constituency,1sfr874SIv5LxR24N087UeyPpXg6QAG6M,100486.0,False,100486.0,0.0,True
สงขลา,9,party_list,1Cx6Sd6ZZYljmJngeyFRaiUECOUFw5n9t,104388.0,False,104388.0,0.0,True
สตูล,1,constituency,1y2FxPfv0B8sY9REPS7RAhNUiTELR3w02,81311.0,False,81311.0,0.0,True
สตูล,1,party_list,1HiHbB6MHWusDB87ONAvzTdMB84wX9uQK,81811.0,False,81811.0,0.0,True
สตูล,2,constituency,1m5-8PO7hr2nRyioJuyXxEi1ub2OWa_AQ,90555.0,False,90555.0,0.0,True
สตูล,2,party_list,1C8Pi5_EoX5VwrgKwN2KsDNxAgu5rmfFB,92701.0,False,92747.0,-46.0,False
สมุทรปราการ,1,constituency,1AKmivPbAoeYNwLO1Num3ZLrVWbcbbrhN,87879.0,False,87879.0,0.0,True
สมุทรปราการ,1,party_list,1zx9nycU_2NPBfBdFx2qYDSQstQOwr1t7,90939.0,False,90939.0,0.0,True
สมุทรปราการ,2,constituency,1dulP7mHU8b61ehkXxbpk-88z5-VJoBAY,89135.0,False,89135.0,0.0,True
สมุทรปราการ,2,party_list,16BnzltVFuC4GFNIlo_yUJq4p-zwRFFXA,89972.0,False,89972.0,0.0,True
สมุทรปราการ,3,constituency,1GwNRtCZwEXA906c5nbMbRfzvdUiNgHg3,88488.0,False,88488.0,0.0,True
สมุทรปราการ,3,party_list,1ECIFIYwYL68ZbloSDjV-SwtLmYY18PEg,90899.0,False,90899.0,0.0,True
สมุทรปราการ,4,constituency,163vUrbLbBeG5Mqw8VJLMAR5GiW4tyvbG,92620.0,False,92620.0,0.0,True
สมุทรปราการ,4,party_list,1jNUBveZJQy_YulqGCYEKylCnEOrnVazl,95537.0,False,95537.0,0.0,True
สมุทรปราการ,5,constituency,12UJb03o7ClLfLeDxObNKVuLTmLuwjvXv,100245.0,False,100245.0,0.0,True
สมุทรปราการ,5,party_list,1Hi_TDRXNlIw444ud4503aeWuG1BqiZMI,104952.0,False,104952.0,0.0,True
สมุทรปราการ,6,constituency,1hW_5H73egzyestd01PxbmScMm6VVX3xv,84514.0,False,84514.0,0.0,True
สมุทรปราการ,6,party_list,1ftkIZGwFO8Rx6rNW1GKQvy0CN4QRjXPt,85109.0,False,85109.0,0.0,True
สมุทรปราการ,7,constituency,1LY1z90KeXVtulZIaWuhs23JiYcDdbL6D,97691.0,False,97691.0,0.0,True
สมุทรปราการ,7,party_list,1CjzSVpQw87BZXTL3GRNoXOx7PF4i2kGM,98264.0,False,98264.0,0.0,True
สมุทรปราการ,8,constituency,1eSUvuToRKCFTX-iL5G4gcJTujbQ_ilTG,103041.0,False,103041.0,0.0,True
สมุทรปราการ,8,party_list,1bANW_d5cAWmwjfn9Lk11r42jzq9JLQw4,104242.0,False,104242.0,0.0,True
สมุทรสงคราม,1,constituency,1UBbkVeBZm8EILgnGZWn0LZnAAVBPCmZw,101938.0,False,101938.0,0.0,True
สมุทรสงคราม,1,party_list,1SMTt7IbaX3s0JUXG3TAVoBpzB2rN8VK3,103219.0,False,103219.0,0.0,True
สมุทรสาคร,1,constituency,1ECGupZuePvbuNOGm11IZHON82Ddov7L5,80970.0,False,80970.0,0.0,True
สมุทรสาคร,1,party_list,1PVkWnN6QvegcenpdXQGByqcGHKcq1aNT,82271.0,False,82271.0,0.0,True
สมุทรสาคร,2,constituency,1BEenNoSVYMbIMM3T3MLHJEmzgMUgq_3i,78050.0,False,78050.0,0.0,True
สมุทรสาคร,2,party_list,1nR5i7rXve5ehGRbKboHMDoawzVWxFc79,79368.0,False,79368.0,0.0,True
สมุทรสาคร,3,constituency,1bVHvtNcyLjVUpy1umAi6MBavHHefs6Ae,74704.0,False,74704.0,0.0,True
สมุทรสาคร,3,party_list,116MCAtwTSvX8r1ZpO4IsmU__Ecy-SX3i,76686.0,False,76686.0,0.0,True
สมุทรสาคร,4,constituency,1UAcq9cPe0JiXj2SHDvRwfs5FdE9DY5ip,78327.0,False,78327.0,0.0,True
สมุทรสาคร,4,party_list,1lxJbNf5MzTE82s2LPdkRdWOHc7u4zw7f,77338.0,False,77338.0,0.0,True
สระบุรี,1,constituency,1O40KsvpJeUat1Mq8PrUccBFfr86r75Fg,88053.0,False,88053.0,0.0,True
สระบุรี,1,party_list,1SmjaqC--qpWsmMVr_vhvFeXZEB2J322H,89500.0,False,89500.0,0.0,True
สระบุรี,2,constituency,1Vy5polRSsWCx8jYyeREMHgvfx_Cwt3sa,99146.0,False,99146.0,0.0,True
สระบุรี,2,party_list,1VIgtocjrx0wGiY_nD76OlWgMjQzrl1b_,97624.0,False,97624.0,0.0,True
สระบุรี,3,constituency,1QapmNRw8w4bzfrQ_CB4qkKT7FCNGc7rr,91451.0,False,91451.0,0.0,True
สระบุรี,3,party_list,1O6IjRqDbn_cpQVJTMGd2x3hFGCweAJAp,89827.0,False,89827.0,0.0,True
