province,district,election_type,drive_id,extracted_valid,weak_summary,ref_valid,delta_valid_vs_killernay,exact_killernay
สระบุรี,4,constituency,1JcfVoWQLajenBCfG04w-Kn-8FLRrn2Cf,90067.0,False,90067.0,0.0,True
สระบุรี,4,party_list,1sR0tjhPniu_o1qeTd5O0WnX_xfh4GKom,89044.0,False,89044.0,0.0,True
สระแก้ว,1,constituency,1NLlQEXi-J5Luf_X7U7ijgj7uvLLV0Dzf,89613.0,False,89613.0,0.0,True
สระแก้ว,1,party_list,1TB1SO6xXoxg7ywERAdraT9s8m7z69naP,88432.0,False,88432.0,0.0,True
สระแก้ว,2,constituency,1DZZkTEb26rucS_HBRHdNjq9JCbQoEEix,89351.0,False,89351.0,0.0,True
สระแก้ว,2,party_list,1gJKenNJhzewXOry1h5amhbMLTsnKIoP8,89341.0,False,89341.0,0.0,True
สระแก้ว,3,constituency,1d0dy0W34DwpoxkkaoHCxBhjNmzM5Tc7a,92868.0,False,92868.0,0.0,True
สระแก้ว,3,party_list,1Q-K5Vy2zeWafPEvfjIanoB9rq1DT2aSI,92333.0,False,92333.0,0.0,True
สิงห์บุรี,1,constituency,1fLgHLnOMrSOeZrmHzQUJCHqJSdt00WUD,114708.0,False,114708.0,0.0,True
สิงห์บุรี,1,party_list,1x8PdCEmo77CSKVC8sjjb2XikFA_-obri,114741.0,False,114741.0,0.0,True
สุพรรณบุรี,1,constituency,1tf02IsGQOGqhIoRVbr-9y26ojk3_4O9o,94634.0,False,94634.0,0.0,True
สุพรรณบุรี,1,party_list,1So2BtyP9MO0Sy9ptN4ZLF9yefE3TOqcD,93897.0,False,93897.0,0.0,True
สุพรรณบุรี,2,constituency,15FchFUHH67WHtDomdxYVRWA6iRYZKMma,84520.0,False,84520.0,0.0,True
สุพรรณบุรี,2,party_list,1Jd9h8VrX5IcUG21YkZQXnILls1CKFqsL,84219.0,False,84219.0,0.0,True
สุพรรณบุรี,3,constituency,1mTEH4GKPpQmvEbEfuYu6NKMmNuTvI9ZO,101452.0,False,101452.0,0.0,True
สุพรรณบุรี,3,party_list,1TBXyp3mgd9GenydgQfUkOvKCwd_AHtI0,97354.0,False,97354.0,0.0,True
สุพรรณบุรี,4,constituency,1ZMj0v3DuL6rhSUxbvygbgmoBpREuAdVm,90996.0,False,90996.0,0.0,True
สุพรรณบุรี,4,party_list,1O13AZhxDydeIvquLzNG2MxwksGuAL1BB,90149.0,False,90149.0,0.0,True
สุพรรณบุรี,5,constituency,16e1DEDqct9yrT0xpZXVPFa9ZiVhs8Pqj,98539.0,False,98539.0,0.0,True
สุพรรณบุรี,5,party_list,15H-1kGo4o3dW0pyDQH_dwwM-eaSVTo_O,98533.0,False,98533.0,0.0,True
สุราษฎร์ธานี,1,constituency,103uWXA1m4lAzundJxupH-uXN4lK4HV1w,76258.0,False,76258.0,0.0,True
สุราษฎร์ธานี,1,party_list,10Pim_F5V6H-_kVH1xkRMjlojQEL0LsIx,78960.0,False,78960.0,0.0,True
สุราษฎร์ธานี,2,constituency,1HCbzoJEGZwdsch7aM-BN1kprq7Up-qVx,81419.0,False,81419.0,0.0,True
สุราษฎร์ธานี,2,party_list,1YLYpL0GHb6x0JWSwnyZPVbMdWxsyfWwa,82013.0,False,82013.0,0.0,True
สุราษฎร์ธานี,3,constituency,12eDMagJqBomfmjsfyNQW8n3jyx8sJV8e,88689.0,False,88689.0,0.0,True
สุราษฎร์ธานี,3,party_list,1MdwQShV5kz1oSgkNt_bkp9hVW_qOSFPU,89194.0,False,89194.0,0.0,True
สุราษฎร์ธานี,4,constituency,17bYwZgtC0jEVhm0A3ZL5Qy38i4jtcM5L,94443.0,False,94443.0,0.0,True
สุราษฎร์ธานี,4,party_list,14rlLfimeAkhgDAP6dERIF1Xh4sxyqTpB,94398.0,False,94398.0,0.0,True
สุราษฎร์ธานี,5,constituency,144upzyNYghxqebgK1B6PuwOPpxtWyhMz,88782.0,False,88782.0,0.0,True
สุราษฎร์ธานี,5,party_list,1_y-IoTWcBzOds4xx7PQKvsYh0AaSKPmU,89097.0,False,89097.0,0.0,True
สุราษฎร์ธานี,6,constituency,1ryeYhchULuykEsAyJa3NcRl-av2NJU_z,98147.0,False,98147.0,0.0,True
สุราษฎร์ธานี,6,party_list,1xyeQFJipmR_k02zCvsNtfKqzyeyqHRQ3,97297.0,False,97297.0,0.0,True
สุราษฎร์ธานี,7,constituency,11mNn16NhTte_VMNGRKY0XY1tWRlqhusd,92005.0,False,92005.0,0.0,True
สุราษฎร์ธานี,7,party_list,15Sizb_FZXPFAzd69_Ny85SSAqGGmRGaY,91966.0,False,91966.0,0.0,True
สุรินทร์,1,constituency,1ZmESFjKO21sDUhzT7Cmpo3Fotom3adPy,85981.0,False,85981.0,0.0,True
สุรินทร์,1,party_list,1RJDulfCLaYeLMDIMzSYKYIWaX26h9MnA,87126.0,False,87126.0,0.0,True
สุรินทร์,2,constituency,16rtG2IsqSAOKHBFWhLvUnjTrtbpRwmJF,89433.0,False,89433.0,0.0,True
สุรินทร์,2,party_list,1IC1nGO3pebf3RIC6qYuSowi_ynyeUQ8P,88367.0,False,88367.0,0.0,True
สุรินทร์,3,constituency,115_l6se7XcVnV_wLjRCqxWpiUV3cgRUt,79639.0,False,79639.0,0.0,True
สุรินทร์,3,party_list,1l9CnCwAhN00-SoFJd22ABhW_Teb5cWMo,78837.0,False,78837.0,0.0,True
สุรินทร์,4,constituency,1nB73PxQ4Nceg-M-MOA3P-Rc4C0iEWGtK,80530.0,False,80530.0,0.0,True
สุรินทร์,4,party_list,1XKV7pZH3zhjN3qMTyAzVgGqOiQTZOMDQ,79794.0,False,79794.0,0.0,True
สุรินทร์,5,constituency,1yopGSS6jBpltTXU0UzqBFQyieIwf0x6d,79444.0,False,79444.0,0.0,True
สุรินทร์,5,party_list,1f76mC1DtLyaKOnHquF42YbGx6qrVJbNy,77102.0,False,77102.0,0.0,True
สุรินทร์,6,constituency,1MKZkJE2rm1UCwX_6rLMvx3ScQNLUZ1lo,76550.0,False,76550.0,0.0,True
สุรินทร์,6,party_list,11RELZEXroCoZ_GUMCpa1oR9E2BQJFGle,75723.0,False,75723.0,0.0,True
สุรินทร์,7,constituency,10OBkJjf9pihmZfUFV5is0roGcscblfdC,84840.0,False,84840.0,0.0,True
สุรินทร์,7,party_list,16JPqBRvJdCNv3I8v1jGscdmrDcBUYKW2,85211.0,False,85211.0,0.0,True
สุรินทร์,8,constituency,1-L64b43MsUtP0s0wQTwrbg7b5zCHHe2e,78919.0,False,78919.0,0.0,True
สุรินทร์,8,party_list,1-36PGu3d5zDFSoOIo27OyvPee5UdMteo,78886.0,False,78886.0,0.0,True
สุโขทัย,1,constituency,1226UdRGDFKOmpRf7uzDEKR5ecUb9ssGL,74658.0,False,74658.0,0.0,True
สุโขทัย,1,party_list,1HcEDM0vldfcgbtQdDgCf6qXjLiDpdIsJ,75861.0,False,75861.0,0.0,True
สุโขทัย,2,constituency,1Ixhj1lsXlNi7jIb7jHsDbRy7ckjiQ0p-,71207.0,False,71207.0,0.0,True
สุโขทัย,2,party_list,1iFTKazTPrIDzlIjZjADZpVMri6xxpg0K,70647.0,False,70647.0,0.0,True
สุโขทัย,3,constituency,1Fj2mnEa5kJASO5porZgBzbMnK_M5Wp-y,73310.0,False,73310.0,0.0,True
สุโขทัย,3,party_list,1yDDqHHb41bUcAyQcHXZdun4A1Da8kwmg,74676.0,False,74676.0,0.0,True
สุโขทัย,4,constituency,1xGubpRvmNq6TroMYuuWSvLbR7j_eSPNB,82780.0,False,82780.0,0.0,True
สุโขทัย,4,party_list,1KtEsz-N3KAfZddZtM1B_sFPMJlOfKsXD,80489.0,False,80489.0,0.0,True
หนองคาย,1,constituency,1wHWZJl0oCsp8mAR2oF_O1xDYY--m8WAt,88967.0,False,88967.0,0.0,True
หนองคาย,1,party_list,1dCqfZ6ix_uBso92V_6HWJ3jJEQX53oI-,88417.0,False,88417.0,0.0,True
หนองคาย,2,constituency,1bKuaF46ErxZZrQsbrFl-ri35t3SI47Do,81218.0,False,81218.0,0.0,True
หนองคาย,2,party_list,15ZCUDRMUbILF3Zv1Z4gvw28Hw4sRRsNm,79751.0,False,79751.0,0.0,True
หนองคาย,3,constituency,1JDOkP6nW0qNfSg27DBX_7ZzZ4epF6u32,78176.0,False,78176.0,0.0,True
หนองคาย,3,party_list,1zQQJm3O-vPlpj1xpk6gn-07a83XBTxzz,80364.0,False,80364.0,0.0,True
หนองบัวลำภู,1,constituency,1q5gsnf_vzJJljLPV_DdE7mKd0SUo1PNM,86812.0,False,86812.0,0.0,True
หนองบัวลำภู,1,party_list,17Ixe03oLcebA2rExiDKby-kf2Ic2TzK1,85052.0,False,85052.0,0.0,True
หนองบัวลำภู,2,constituency,1VcPefjA7n3vM81HLF5MeYye_O72OI0MC,79482.0,False,79482.0,0.0,True
หนองบัวลำภู,2,party_list,1I9mvrranB_vxC3BjjgzLXCsPAwmsJ84l,78144.0,False,78144.0,0.0,True
หนองบัวลำภู,3,constituency,1oZuOEiibgaBlqkPiAqY0S1QUt92adlp1,77865.0,False,77865.0,0.0,True
หนองบัวลำภู,3,party_list,1suatd5eSNP4iRyJnRIc9xiU540_eFunX,76807.0,False,76807.0,0.0,True
อำนาจเจริญ,1,constituency,1NnhGbJYoLzQArnPxF3PuqTgIgsMnPNAo,91024.0,False,91024.0,0.0,True
อำนาจเจริญ,1,party_list,13riUCR8lfuUO3nU9N41PmicYVHNWMOVI,91168.0,False,91168.0,0.0,True
อำนาจเจริญ,2,constituency,197MXgI02ZMVRt2hFvLq38jENqHSEcGjO,93862.0,False,93862.0,0.0,True
อำนาจเจริญ,2,party_list,1BnohCn890RT8jyrocSvZBZ_doK-MQyxh,95867.0,False,95867.0,0.0,True
อุดรธานี,1,constituency,1p3E2sb1lKmg-YI-pUNsb7fZcpoPVu327,76456.0,False,76456.0,0.0,True
อุดรธานี,1,party_list,19QW8kw-c0-FGTJEDGWGcVZ8oneek1Wu4,79136.0,False,79136.0,0.0,True
อุดรธานี,2,constituency,1cGikVMKai3Z2GKauU7POitvPJJv7WAbO,82554.0,False,82554.0,0.0,True
อุดรธานี,2,party_list,1c6t7BvydrgeNXDh87FjGqNJBtOFPBBS8,82886.0,False,82886.0,0.0,True
อุดรธานี,3,constituency,1ZWF0Dwxt3pkyjSF-lVZulTwVDn_neaqe,75808.0,False,75808.0,0.0,True
อุดรธานี,3,party_list,1wPIoTLIqXsWSjcsokmNKf6WBBW5OBeUb,74655.0,False,74655.0,0.0,True
อุดรธานี,4,constituency,1bIQKMCcqATd6_DTtsNTjL7m-O4zgkTLq,70876.0,False,70876.0,0.0,True
อุดรธานี,4,party_list,1chM-NciZ5RbEpATYgW9oC-ErjFIpFMkM,69833.0,False,69833.0,0.0,True
อุดรธานี,5,constituency,1n4nSf2EOPkS5kv3t5d4sqEQpLBB6j4LH,69548.0,False,69548.0,0.0,True
อุดรธานี,5,party_list,1gfLK6c02kr__nbSUEkjrSFM5UA-Drxad,68942.0,False,68942.0,0.0,True
อุดรธานี,6,constituency,1Sh5Br6y0CQqPk2qn3JTqzCC2PivTtwZR,77405.0,False,77405.0,0.0,True
อุดรธานี,6,party_list,missing::อุดรธานี::6::party_list,,True,,,False
อุดรธานี,7,constituency,1plokL-FbpOUb8G7367SjzOcJ9Amf2lqL,71025.0,False,71025.0,0.0,True
อุดรธานี,7,party_list,1pr2Gc8xaYA733nOMDgWnRmk63kgMX4iq,72005.0,False,72005.0,0.0,True
อุดรธานี,8,constituency,1Tc82r5UT_JNiO0g35d2W1eBFJ8Z2SZQZ,71066.0,False,71066.0,0.0,True
อุดรธานี,8,party_list,1w_SBbwaAtKrjiTr1Xpd9rtSj8awDJaAu,70133.0,False,70133.0,0.0,True
อุดรธานี,9,constituency,1oxX6StGYxWsS-l2hUn1RDPuRVJ72hzRz,73427.0,False,73427.0,0.0,True
อุดรธานี,9,party_list,1jrpVPIZKJrwRAaGbECc0YheMuYrc_qXq,74887.0,False,74887.0,0.0,True
อุดรธานี,10,constituency,1W_sWu5L9XtfgoxH_SLkiWCUiX6u9xGA6,72317.0,False,72317.0,0.0,True
อุดรธานี,10,party_list,1PgnPeh-Ina4qFNuFltmRWvF_gK23C2MW,73021.0,False,73021.0,0.0,True
อุตรดิตถ์,1,constituency,1eoZpc_9e7U0bLg1jGo314rzkZuD8WaKT,80546.0,False,80546.0,0.0,True
อุตรดิตถ์,1,party_list,1WWcr0Z7I5zmqUUEmkd_uqdO4jcB0jUhM,80582.0,False,80582.0,0.0,True
อุตรดิตถ์,2,constituency,1C7X-Mz5lTfrrSMmgrA95MDVFTbyYrh_-,74992.0,False,74992.0,0.0,True
อุตรดิตถ์,2,party_list,1fx1cHJBn41Py_WC7uxiwqTsRQnR4O50j,74516.0,False,74563.0,-47.0,False
อุตรดิตถ์,3,constituency,17fxNWUXlFexgUa6uHLjXni14-P5CwA-o,74882.0,False,74882.0,0.0,True
อุตรดิตถ์,3,party_list,14JMuxDZ3PvgZTONKwtwTgX1INdwd6DrK,76848.0,False,76848.0,0.0,True
อุทัยธานี,1,constituency,1yt7uv22Wmn9YXeQoH-dtv_y05tX_lVl7,76524.0,False,76524.0,0.0,True
อุทัยธานี,1,party_list,14EWe6kmIMSYqtDLu6JUQYColK1iqbM61,77569.0,False,77569.0,0.0,True
อุทัยธานี,2,constituency,1loTk_MIZRBB7Swmks-8gycWg9wFJE7jh,77470.0,False,77470.0,0.0,True
อุทัยธานี,2,party_list,1wAmGK6xGSHvA7CLwF4Qlj8QSD8QeH1mm,77279.0,False,77279.0,0.0,True
อุบลราชธานี,1,constituency,1dSPVtLDJgCtYucK2orDqxQnJITODrR7C,87991.0,False,87991.0,0.0,True
อุบลราชธานี,1,party_list,1aGNukCcE7IB8YF6mX9MuO1NRUqz7cWm3,92206.0,False,92206.0,0.0,True
อุบลราชธานี,2,constituency,1QSSxGpOHtr6a5HZEL6rrZsYAhMww3-1q,91206.0,False,91206.0,0.0,True
อุบลราชธานี,2,party_list,1fR6sgkzJQt4o1NmQl9L8woQ2RVsxxaBY,90040.0,False,90040.0,0.0,True
อุบลราชธานี,3,constituency,1mpFKiJHanR1Ki9XuN4iEll7Yvd-dZDOA,86097.0,False,86097.0,0.0,True
อุบลราชธานี,3,party_list,1vVtnqSG4yIAfN7Flj5c0xV96-oiWHqdL,86350.0,False,86350.0,0.0,True
อุบลราชธานี,4,constituency,1jKNutjc5H2QjZZ6hUcVobzxzyMhu5YBr,100779.0,False,100779.0,0.0,True
อุบลราชธานี,4,party_list,1TNVGRBZQR-A_Ztk5KKHYUh9-PvMIyRYu,103550.0,False,103550.0,0.0,True
อุบลราชธานี,5,constituency,1IKvagw5tvQeIvaX9ASyRHxiTuxeOLkHs,80991.0,False,80991.0,0.0,True
อุบลราชธานี,5,party_list,1kcIxVVVMrqdef2EyoU2_wf8FehKtsxYz,80187.0,False,80187.0,0.0,True
อุบลราชธานี,6,constituency,1Z_QOQH32AmWyD0y8Ez8ite_RVwTbbDIH,78144.0,False,78144.0,0.0,True
อุบลราชธานี,6,party_list,163bvr2j-edPBaF9m4PMXV1RgjvnwF6WG,77173.0,False,77173.0,0.0,True
อุบลราชธานี,7,constituency,1mGwCYpBxpM13Oe_muoULjILqi1-vcGAi,87014.0,False,87014.0,0.0,True
อุบลราชธานี,7,party_list,16hUZhXo2517w-72EnVv0rYpkeOlqQ7_s,84963.0,False,84963.0,0.0,True
อุบลราชธานี,8,constituency,119OJB8Q4oIy7IpXeWXiPhqXTHHMJ2oNZ,87156.0,False,87156.0,0.0,True
อุบลราชธานี,8,party_list,1L2nxWmHluXKyBUn4W5799JnordWLjwKJ,85355.0,False,85355.0,0.0,True
อุบลราชธานี,9,constituency,1CWKYI3KRsdsbbXfnr02JBIUenZy3AbGx,78470.0,False,78470.0,0.0,True
อุบลราชธานี,9,party_list,104OP-eywCcCTHEjWYAXZNqG-Yn26o-iM,77473.0,False,77473.0,0.0,True
อุบลราชธานี,10,constituency,1HwowBa3IdLVeYLtiujW3VYRMUISzkzRa,85556.0,False,85556.0,0.0,True
อุบลราชธานี,10,party_list,1CSVE48QcO0cc66RFmRDA3As9gBHFP-mU,87008.0,False,87008.0,0.0,True
อุบลราชธานี,11,constituency,1fQDJE4c36YceNACPw0aaswUgSdv3X4zc,80032.0,False,80032.0,0.0,True
อุบลราชธานี,11,party_list,1wj60eMaEE_YTnRM3R1vQeTMOZDgKxQcX,78793.0,False,78793.0,0.0,True
อ่างทอง,1,constituency,1Txf4uKZX7T9FNgkVhp_UN5UAwZ-fCf3N,79775.0,False,79775.0,0.0,True
อ่างทอง,1,party_list,1KKi8EOQlGALAx8OiLle1Zn3VtuFZaIbU,78304.0,False,78304.0,0.0,True
อ่างทอง,2,constituency,1ji_kd6b3ETWy-Q-7UgbEMiDRMaYml3AA,79838.0,False,79838.0,0.0,True
อ่างทอง,2,party_list,1lVNzUv0nyPdUfU7bLnPf9JHx_AOgls0i,78264.0,False,78264.0,0.0,True
เชียงราย,1,constituency,1jQKVr5f340tAWgOlMCH_NRDeAfi0X2Oz,98917.0,False,98917.0,0.0,True
เชียงราย,1,party_list,15wf6Sy82u-dBMxLe0YGDIE_nOJumc4TN,100279.0,False,100279.0,0.0,True
เชียงราย,2,constituency,1b9HrzIznfnXfCITbgKJxhr28nfc8Z5SV,88811.0,False,88811.0,0.0,True
เชียงราย,2,party_list,1CgYBct2TonrVrvzzAdwQ24_B07hcmPLX,91960.0,False,91960.0,0.0,True
เชียงราย,3,constituency,1q5PAvVu5uBRuxlO7IrYT7eKuaXfHxr2A,91475.0,False,91475.0,0.0,True
เชียงราย,3,party_list,11MCOPYWVqKmIAkt8f9dlnZZ3gaQgY-am,95336.0,False,95336.0,0.0,True
เชียงราย,4,constituency,1tcGbhJ1X-M6iup6N8HVFouk9UlFM8ofD,95195.0,False,95195.0,0.0,True
เชียงราย,4,party_list,1zxzT55LJcXfVsFFgwCG8EyJH3efEZiA5,98804.0,False,98804.0,0.0,True
เชียงราย,5,constituency,1Kb8ql_MqEHAS9VJevXvBIWg4hz-1gTA6,91365.0,False,91365.0,0.0,True
เชียงราย,5,party_list,1YAUhN_-1CnAuImFFlqkvr64PRpSPWNAk,92525.0,False,92525.0,0.0,True
เชียงราย,6,constituency,1eYovEvqkmUziQeMYO3Ce370rkRbnK1ck,76481.0,False,76481.0,0.0,True
เชียงราย,6,party_list,1JRMFDXP32gdC5_vUSbC12xESm6NkclUt,78227.0,False,78227.0,0.0,True
เชียงราย,7,constituency,1sk0nGrprl5Fy6Kyz5o_R6NlE24eZyMYr,89036.0,False,89036.0,0.0,True
เชียงราย,7,party_list,1zV7htOTRpIS9aiXfAFIIXzycjFD1Dlng,88463.0,False,88463.0,0.0,True
เชียงใหม่,1,constituency,1NfltwwsfkpUzTIus-V2VMhCpOtuNiCQg,93695.0,False,93695.0,0.0,True
เชียงใหม่,1,party_list,1YBTUUvGdAbBV0Nq4mwyvWrabD6be7uYe,96338.0,False,96338.0,0.0,True
เชียงใหม่,2,constituency,1vigT9_1NkWdalV0B_sIM-8mGvQuwYJeE,101324.0,False,101324.0,0.0,True
เชียงใหม่,2,party_list,1wu8d0qh_93-NoU7t9KMeqj6Mjti4oQ9-,104169.0,False,104169.0,0.0,True
เชียงใหม่,3,constituency,1cesVQQS5tzwyRw67_TOchEINSZc-XDmU,99756.0,False,99756.0,0.0,True
เชียงใหม่,3,party_list,1qR-n-gNZNsHVYe8G2qXHo0hdB4xNVBqG,102183.0,False,102183.0,0.0,True
เชียงใหม่,4,constituency,1zDtsVfHjSf0YNFOSme4nbwrtsWIEXh8T,105843.0,False,105843.0,0.0,True
เชียงใหม่,4,party_list,1fZOR4H1p-LxnoE0zFefbvkM6PivuX0GI,107169.0,False,107169.0,0.0,True
เชียงใหม่,5,constituency,1t8yXQusEHiZsjKMuXCO57inx6QIL6_at,91933.0,False,91933.0,0.0,True
เชียงใหม่,5,party_list,13v3hfBdvYyH5DEi2oyBlMk01294puZa8,93381.0,False,93381.0,0.0,True
เชียงใหม่,6,constituency,1JvmnPF8_XFcEB6f3_LxbwJCpH6tSp3NH,81574.0,False,81574.0,0.0,True
เชียงใหม่,6,party_list,1QkUWjiDCFw2A_Iv3H8QOQhmrmH0Bna1z,82957.0,False,82957.0,0.0,True
เชียงใหม่,7,constituency,1uLxueBYkqgDSlk5yHQtZZHl_aT6y7DYP,90578.0,False,90578.0,0.0,True
เชียงใหม่,7,party_list,13uuT4ZenbApBgNbKud6ygvnxKNtrPIE1,89283.0,False,89283.0,0.0,True
เชียงใหม่,8,constituency,16d1IgdQOblkVnN4_SN-lhbINOvEpVRrG,106179.0,False,106179.0,0.0,True
เชียงใหม่,8,party_list,1lkJnjLRANjl8wL05iQOAn3-xk7BjgPVC,106796.0,False,106796.0,0.0,True
เชียงใหม่,9,constituency,1hYu4oeY9gLJTuFOBSezt3kNN3icbN4-s,96198.0,False,96198.0,0.0,True
เชียงใหม่,9,party_list,160fz5iah1etlfpEijQuRsK6A_OB-e8FY,96856.0,False,96856.0,0.0,True
เชียงใหม่,10,constituency,1RTbS10G-mtAKMiHpBZSAE1LoQm0YynCM,80699.0,False,80699.0,0.0,True
เชียงใหม่,10,party_list,1pGErEA6O0xHsjFZH5gR9WqsJZIDKq3gE,83963.0,False,83963.0,0.0,True
เพชรบุรี,1,constituency,1EI9887TGZoFqr50n4u3HmuqAF7WaAu0D,89618.0,False,89618.0,0.0,True
เพชรบุรี,1,party_list,1rv9vm0RomuUFhvWQUi0IMyLpdgUs_o6A,90344.0,False,90344.0,0.0,True
เพชรบุรี,2,constituency,1NGaEBjRJv8lvYeZKoknxbD6-rYvknfxe,95907.0,False,95907.0,0.0,True
เพชรบุรี,2,party_list,1VDF9AnmOVvDuJuxKtKObKS2sZID-N4Oj,96107.0,False,96107.0,0.0,True
เพชรบุรี,3,constituency,1M04XZTLYM6ULWFw9MbjVxMXdsoMnHV8M,95005.0,False,95005.0,0.0,True
เพชรบุรี,3,party_list,1Re27FOWMhvQZinvTOKUwfoCUBQceX6w2,93375.0,False,93375.0,0.0,True
เพชรบูรณ์,1,constituency,1LGCrDyvdfyBDnWMYL-oTCzcOReHdZFmC,80630.0,False,80630.0,0.0,True
เพชรบูรณ์,1,party_list,1GlNk7_T5WADrp_oa5Q8rR6XeMl-Mr7qP,80482.0,False,80482.0,0.0,True
เพชรบูรณ์,2,constituency,1dWgmLq-ia5JUDaAXg5hIdzIeiePab88u,95529.0,False,95529.0,0.0,True
เพชรบูรณ์,2,party_list,1wogZI0bKc3IIYwx4R-3ENjexFWJHnUc_,91409.0,False,91409.0,0.0,True
เพชรบูรณ์,3,constituency,11HWjt6pjtq4P-jAaFpTtNs8I7HJafpww,85510.0,False,85510.0,0.0,True
เพชรบูรณ์,3,party_list,1CYiElgYWXFwER8gYkkeH8q2sXVODgoR9,83320.0,False,83320.0,0.0,True
เพชรบูรณ์,4,constituency,1gF0ROpGLDxaZDHRLxNbDEruFusxou2Ds,72394.0,False,72394.0,0.0,True
เพชรบูรณ์,4,party_list,1P8KStnRaPOlUePE4ZLZniOpWnFeJ9Ok9,70550.0,False,70550.0,0.0,True
เพชรบูรณ์,5,constituency,1z7kTV5-MThELHJ5xTQAjoYNhX33mYdvZ,73475.0,False,73475.0,0.0,True
เพชรบูรณ์,5,party_list,1SODwtwDh4OhOIkcWoeS7R09JOunYsaue,74502.0,False,74502.0,0.0,True
เพชรบูรณ์,6,constituency,1aTEh5aWbXdG71qMiI3vPbUkFmUuY5Hyc,81129.0,False,81129.0,0.0,True
เพชรบูรณ์,6,party_list,1fMFrd5lLNhkNV08nauUALdZk7xVwqYaY,79123.0,False,79123.0,0.0,True
เลย,1,constituency,1x2AwATGArlDIOrC37HowKeS18mxQmc72,85064.0,False,85064.0,0.0,True
เลย,1,party_list,1UAcWcCGjjMAOZjEIo8l1D64DiCnlgpZQ,86344.0,False,86344.0,0.0,True
เลย,2,constituency,1ldab7T4v1h_usKrIevE3KijPEyKOGfhZ,72730.0,False,72730.0,0.0,True
เลย,2,party_list,1ckLX1ULdyCg10J6RelgGgsCS8Q8HvLYg,75485.0,False,75485.0,0.0,True
เลย,3,constituency,1UxFG7DxJie41YkoowFYFMsMIXMZmexMV,83065.0,False,83065.0,0.0,True
เลย,3,party_list,1NiJaqOqDSwyowrD6VT8eYTtfwdjuItYt,83264.0,False,83264.0,0.0,True
เลย,4,constituency,1v6jcjqV3hDXHRPF7a1R69TR-dfqWlhXv,74118.0,False,74118.0,0.0,True
เลย,4,party_list,1Ac59ujAVbEZq9zutDk5B5uP-O34Cw0MP,76593.0,False,76593.0,0.0,True
แพร่,1,constituency,1qVlGJ7z6NPpnhENmbbX1P35ONMmAND9J,92581.0,False,92581.0,0.0,True
แพร่,1,party_list,1mW8ieJkDbE8lqefou62fNhzVMMZVetJn,92182.0,False,92182.0,0.0,True
แพร่,2,constituency,1reA32jkBZhUffsyGWV5vtxdWv3MnFyuR,83283.0,False,83283.0,0.0,True
แพร่,2,party_list,116NWxwhLm2BJZlwpZe_6ry9Btjosr_Ku,83006.0,False,83006.0,0.0,True
แพร่,3,constituency,1KZRcozKLgetyfmsH6eEr-rjTudQf25Se,73590.0,False,73590.0,0.0,True
แพร่,3,party_list,1fp_m4DdhjX8D_oKJkNR7aFWs_zZwStmH,76597.0,False,76597.0,0.0,True
แม่ฮ่องสอน,1,constituency,1W_Uykn4Fz6rlkT4dHRtfKwv_7MSyW1sk,61134.0,False,61134.0,0.0,True
แม่ฮ่องสอน,1,party_list,1taYcMZ6LTJA8AVyKYFFGZxEpLgYdRck3,62848.0,False,62848.0,0.0,True
แม่ฮ่องสอน,2,constituency,1M8gDiChYCLY4LrBR_14GMaI5zHY25Q8o,67196.0,False,67196.0,0.0,True
แม่ฮ่องสอน,2,party_list,15T47TUHL1aeNLMv7TKMJX8y7wcKwV0T2,68280.0,False,68280.0,0.0,True
